FlowID,SrcIP,SrcPort,DstIP,DstPort,Protocol,StartTime,Fwd_Header_Len,Bwd_Header_Len,Tot_Fwd_Pkts,Tot_Bwd_Pkts,Tot_Fwd_Bytes,Tot_Bwd_Bytes,Fwd_PktLen_Min,Fwd_PktLen_Mean,Fwd_PktLen_Max,Fwd_PktLen_Std,Bwd_PktLen_Min,Bwd_PktLen_Mean,Bwd_PktLen_Max,Bwd_PktLen_Std,PktLen_Min,PktLen_Mean,PktLen_Max,PktLen_Var,PktLen_Std,Flow_Duration_s,Flow_IAT_Min,Flow_IAT_Mean,Flow_IAT_Max,Flow_IAT_Std,Fwd_IAT_Tot,Fwd_IAT_Min,Fwd_IAT_Mean,Fwd_IAT_Max,Fwd_IAT_Std,Bwd_IAT_Tot,Bwd_IAT_Min,Bwd_IAT_Mean,Bwd_IAT_Max,Bwd_IAT_Std,Active_Min,Active_Mean,Active_Max,Active_Std,Idle_Min,Idle_Mean,Idle_Max,Idle_Std,Fwd_PSH,Bwd_PSH,Fwd_URG,Bwd_URG,FIN_Count,SYN_Count,RST_Count,PSH_Count,ACK_Count,URG_Count,CWR_Count,ECE_Count,DownUp_Ratio,Fwd_Seg_Avg,Bwd_Seg_Avg,Fwd_Bulk_Byts_Avg,Fwd_Bulk_Pkts_Avg,Fwd_Bulk_Rate_Avg,Bwd_Bulk_Byts_Avg,Bwd_Bulk_Pkts_Avg,Bwd_Bulk_Rate_Avg,Init_Fwd_Win_Bytes,Init_Bwd_Win_Bytes,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Flow_Bytes_per_s,Flow_Pkts_per_s,Fwd_Pkts_per_s,Bwd_Pkts_per_s,Subflow_Fwd_Pkts_Avg,Subflow_Fwd_Bytes_Avg,Subflow_Bwd_Pkts_Avg,Subflow_Bwd_Bytes_Avg,TTL_Avg,TTL_Min,TTL_Max,Unique_Src_Ports,Unique_Dst_Ports,Packet_Size_Mode,Packet_Size_Median,First_Payload_Bytes,Label
10.0.3.5-7031-10.0.2.3-80-6-1758476752599,10.0.3.5,7031,10.0.2.3,80,6,1758476752.5996852,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7032-10.0.2.3-80-6-1758476752600,10.0.3.5,7032,10.0.2.3,80,6,1758476752.600442,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7033-10.0.2.3-80-6-1758476752601,10.0.3.5,7033,10.0.2.3,80,6,1758476752.601838,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7034-10.0.2.3-80-6-1758476752602,10.0.3.5,7034,10.0.2.3,80,6,1758476752.602517,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7035-10.0.2.3-80-6-1758476752603,10.0.3.5,7035,10.0.2.3,80,6,1758476752.6030335,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7036-10.0.2.3-80-6-1758476752603,10.0.3.5,7036,10.0.2.3,80,6,1758476752.6036007,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7037-10.0.2.3-80-6-1758476752604,10.0.3.5,7037,10.0.2.3,80,6,1758476752.604008,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7038-10.0.2.3-80-6-1758476752605,10.0.3.5,7038,10.0.2.3,80,6,1758476752.6055484,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7039-10.0.2.3-80-6-1758476752607,10.0.3.5,7039,10.0.2.3,80,6,1758476752.6073682,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7040-10.0.2.3-80-6-1758476752607,10.0.3.5,7040,10.0.2.3,80,6,1758476752.6077268,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7041-10.0.2.3-80-6-1758476752608,10.0.3.5,7041,10.0.2.3,80,6,1758476752.608006,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7042-10.0.2.3-80-6-1758476752608,10.0.3.5,7042,10.0.2.3,80,6,1758476752.608274,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7043-10.0.2.3-80-6-1758476752608,10.0.3.5,7043,10.0.2.3,80,6,1758476752.6085327,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7044-10.0.2.3-80-6-1758476752608,10.0.3.5,7044,10.0.2.3,80,6,1758476752.608859,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7045-10.0.2.3-80-6-1758476752609,10.0.3.5,7045,10.0.2.3,80,6,1758476752.6091294,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7046-10.0.2.3-80-6-1758476752609,10.0.3.5,7046,10.0.2.3,80,6,1758476752.6093893,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7047-10.0.2.3-80-6-1758476752610,10.0.3.5,7047,10.0.2.3,80,6,1758476752.610607,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7048-10.0.2.3-80-6-1758476752610,10.0.3.5,7048,10.0.2.3,80,6,1758476752.610942,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7049-10.0.2.3-80-6-1758476752611,10.0.3.5,7049,10.0.2.3,80,6,1758476752.6112173,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7050-10.0.2.3-80-6-1758476752611,10.0.3.5,7050,10.0.2.3,80,6,1758476752.6115775,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7051-10.0.2.3-80-6-1758476752611,10.0.3.5,7051,10.0.2.3,80,6,1758476752.6119716,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7052-10.0.2.3-80-6-1758476752612,10.0.3.5,7052,10.0.2.3,80,6,1758476752.6123583,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7053-10.0.2.3-80-6-1758476752612,10.0.3.5,7053,10.0.2.3,80,6,1758476752.6126719,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7054-10.0.2.3-80-6-1758476752613,10.0.3.5,7054,10.0.2.3,80,6,1758476752.6130445,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7055-10.0.2.3-80-6-1758476752614,10.0.3.5,7055,10.0.2.3,80,6,1758476752.6146708,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7056-10.0.2.3-80-6-1758476752615,10.0.3.5,7056,10.0.2.3,80,6,1758476752.615742,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7057-10.0.2.3-80-6-1758476752616,10.0.3.5,7057,10.0.2.3,80,6,1758476752.616471,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7058-10.0.2.3-80-6-1758476752617,10.0.3.5,7058,10.0.2.3,80,6,1758476752.6172848,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7059-10.0.2.3-80-6-1758476752617,10.0.3.5,7059,10.0.2.3,80,6,1758476752.6179397,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7060-10.0.2.3-80-6-1758476752618,10.0.3.5,7060,10.0.2.3,80,6,1758476752.6184876,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7061-10.0.2.3-80-6-1758476752618,10.0.3.5,7061,10.0.2.3,80,6,1758476752.6187978,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7062-10.0.2.3-80-6-1758476752619,10.0.3.5,7062,10.0.2.3,80,6,1758476752.6190925,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7063-10.0.2.3-80-6-1758476752620,10.0.3.5,7063,10.0.2.3,80,6,1758476752.6206949,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7064-10.0.2.3-80-6-1758476752621,10.0.3.5,7064,10.0.2.3,80,6,1758476752.6212215,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7065-10.0.2.3-80-6-1758476752621,10.0.3.5,7065,10.0.2.3,80,6,1758476752.6215868,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7066-10.0.2.3-80-6-1758476752621,10.0.3.5,7066,10.0.2.3,80,6,1758476752.6218631,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7067-10.0.2.3-80-6-1758476752622,10.0.3.5,7067,10.0.2.3,80,6,1758476752.6222491,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7068-10.0.2.3-80-6-1758476752622,10.0.3.5,7068,10.0.2.3,80,6,1758476752.6226363,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7069-10.0.2.3-80-6-1758476752622,10.0.3.5,7069,10.0.2.3,80,6,1758476752.6229224,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
10.0.3.5-7070-10.0.2.3-80-6-1758476752623,10.0.3.5,7070,10.0.2.3,80,6,1758476752.6232,54,0,1,0,54,0,54,54,54,0.0,0.0,0.0,0.0,0.0,54,54,54,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54,54000000.0,1000000.0,1000000.0,0.0,1,54,0,0,64,64,64,1,1,54,54.0,0,ddos
